State,Country,Latitude,Longitude,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Moldova,47.4116,28.3699,4/16/20,2154,54,235,1865,Europe
,Monaco,43.7333,7.4167,4/16/20,93,3,12,78,Europe
,Mongolia,46.8625,103.8467,4/16/20,31,0,5,26,Western Pacific
,Montenegro,42.5,19.3,4/16/20,303,4,55,244,Europe
,Morocco,31.7917,-7.0926,4/16/20,2283,130,249,1904,Eastern Mediterranean
,Namibia,-22.9576,18.4904,4/16/20,16,0,4,12,Africa
,Nepal,28.1667,84.25,4/16/20,16,0,2,14,South-East Asia
Aruba,Aruba (NL),12.5186,-70.0358,4/16/20,95,2,39,54,Americas
Curacao,Curacao (NL),12.1696,-68.99,4/16/20,14,1,10,3,Americas
Sint Maarten,Sint Maarten (NL),18.0425,-63.0548,4/16/20,57,9,12,36,Americas
,Netherlands,52.1326,5.2913,4/16/20,29214,3315,0,25899,Europe
,New Zealand,-40.9006,174.886,4/16/20,1401,9,770,622,Western Pacific
,Nicaragua,12.8654,-85.2072,4/16/20,9,1,4,4,Americas
,Niger,17.6078,8.0817,4/16/20,584,14,90,480,Africa
,Nigeria,9.082,8.6753,4/16/20,442,13,152,277,Africa
,North Macedonia,41.6086,21.7453,4/16/20,1081,46,121,914,Europe
,Norway,60.472,8.4689,4/16/20,6896,152,32,6712,Europe
,Oman,21.0,57.0,4/16/20,1019,4,176,839,Eastern Mediterranean
,Pakistan,30.3753,69.3451,4/16/20,7025,135,1765,5125,Eastern Mediterranean
,Panama,8.538,-80.7821,4/16/20,3751,103,75,3573,Americas
,Papua New Guinea,-6.315,143.9555,4/16/20,7,0,0,7,Western Pacific
,Paraguay,-23.4425,-58.4438,4/16/20,174,8,30,136,Americas
,Peru,-9.19,-75.0152,4/16/20,12491,274,6120,6097,Americas
,Philippines,13.0,122.0,4/16/20,5660,362,435,4863,Western Pacific
,Poland,51.9194,19.1451,4/16/20,7918,314,774,6830,Europe
,Portugal,39.3999,-8.2245,4/16/20,18841,629,493,17719,Europe
,Qatar,25.3548,51.1839,4/16/20,4103,7,415,3681,Eastern Mediterranean
,Romania,45.9432,24.9668,4/16/20,7707,392,1357,5958,Europe
,Russia,60.0,90.0,4/16/20,27938,232,2304,25402,Europe
,Rwanda,-1.9403,29.8739,4/16/20,138,0,60,78,Africa
,Saint Lucia,13.9094,-60.9789,4/16/20,15,0,11,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/16/20,12,0,1,11,Americas
,San Marino,43.9424,12.4578,4/16/20,426,38,55,333,Europe
,Saudi Arabia,24.0,45.0,4/16/20,6380,83,990,5307,Eastern Mediterranean
,Senegal,14.4974,-14.4524,4/16/20,335,2,194,139,Africa
,Serbia,44.0165,21.0059,4/16/20,5318,103,0,5215,Europe
,Seychelles,-4.6796,55.492,4/16/20,11,0,0,11,Africa
,Singapore,1.2833,103.8333,4/16/20,4427,10,683,3734,Western Pacific
,Slovakia,48.669,19.699,4/16/20,977,8,167,802,Europe
,Slovenia,46.1512,14.9955,4/16/20,1268,61,174,1033,Europe
,Somalia,5.1521,46.1996,4/16/20,80,5,2,73,Eastern Mediterranean
,South Africa,-30.5595,22.9375,4/16/20,2605,48,903,1654,Africa
,Spain,40.0,-4.0,4/16/20,184948,19315,74797,90836,Europe
,Sri Lanka,7.0,81.0,4/16/20,238,7,68,163,South-East Asia
,Sudan,12.8628,30.2176,4/16/20,32,5,4,23,Eastern Mediterranean
,Suriname,3.9193,-56.0278,4/16/20,10,1,6,3,Americas
,Sweden,63.0,16.0,4/16/20,12540,1333,0,11207,Europe
,Switzerland,46.8182,8.2275,4/16/20,26732,1281,15900,9551,Europe
,Taiwan*,23.7,121.0,4/16/20,395,6,155,234,Western Pacific
,Tanzania,-6.369,34.8888,4/16/20,94,4,11,79,Africa
,Thailand,15.0,101.0,4/16/20,2672,46,1593,1033,South-East Asia
,Togo,8.6195,0.8248,4/16/20,81,5,45,31,Africa
,Trinidad and Tobago,10.6918,-61.2225,4/16/20,114,8,20,86,Americas
,Tunisia,34.0,9.0,4/16/20,822,37,43,742,Eastern Mediterranean
,Turkey,38.9637,35.2433,4/16/20,74193,1643,7089,65461,Europe
,Uganda,1.0,32.0,4/16/20,55,0,20,35,Africa
,Ukraine,48.3794,31.1656,4/16/20,4161,116,186,3859,Europe
,United Arab Emirates,24.0,54.0,4/16/20,5825,35,1095,4695,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,4/16/20,81,5,33,43,Europe
Cayman Islands,Cayman Islands (UK),19.3133,-81.2546,4/16/20,60,1,6,53,Americas
Channel Islands,United Kingdom,49.3723,-2.3644,4/16/20,457,19,73,365,Europe
Gibraltar,Gibraltar (UK),36.1408,-5.3536,4/16/20,131,0,104,27,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/16/20,284,4,154,126,Europe
Montserrat,Montserrat (UK),16.7425,-62.1874,4/16/20,11,0,1,10,Americas
,United Kingdom,55.3781,-3.4360000000000004,4/16/20,103093,15944,0,87149,Europe
,Uruguay,-32.5228,-55.7658,4/16/20,502,9,286,207,Americas
,US,37.0902,-95.7129,4/16/20,669272,35031,54703,579538,Americas
,Uzbekistan,41.3775,64.5853,4/16/20,1349,4,129,1216,Europe
,Venezuela,6.4238,-66.5897,4/16/20,204,9,111,84,Americas
,Vietnam,16.0,108.0,4/16/20,268,0,177,91,Western Pacific
,Zambia,-15.4167,28.2833,4/16/20,48,2,30,16,Africa
,Zimbabwe,-20.0,30.0,4/16/20,23,3,1,19,Africa
,Dominica,15.415,-61.371,4/16/20,16,0,8,8,Americas
,Grenada,12.1165,-61.679,4/16/20,14,0,0,14,Americas
,Mozambique,-18.665695,35.529562,4/16/20,31,0,0,31,Africa
,Syria,34.802075,38.99681500000001,4/16/20,33,2,0,31,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,4/16/20,18,0,0,18,South-East Asia
,Belize,13.1939,-59.5432,4/16/20,18,2,0,16,Americas
,Laos,19.85627,102.495496,4/16/20,19,0,2,17,Western Pacific
,Libya,26.3351,17.228331,4/16/20,49,1,11,37,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,4/16/20,294,2,63,229,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,4/16/20,43,0,0,43,Africa
,Mali,17.570692,-3.996166000000001,4/16/20,171,13,34,124,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,4/16/20,14,0,0,14,Americas
Northwest Territories,Canada,64.8255,-124.8457,4/16/20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,4/16/20,8,0,0,8,Americas
,Kosovo,42.602636,20.902977,4/16/20,449,11,79,359,Europe
,Burma,21.9162,95.956,4/16/20,85,4,2,79,South-East Asia
Anguilla,Anguilla (UK),18.2206,-63.0686,4/16/20,3,0,1,2,Americas
British Virgin Islands,British Virgin Islands (UK),18.4207,-64.64,4/16/20,3,0,2,1,Americas
Turks and Caicos Islands,Turks and Caicos Islands (UK),21.69400000000001,-71.7979,4/16/20,11,1,0,10,Americas
,Botswana,-22.3285,24.6849,4/16/20,15,1,0,14,Africa
,Burundi,-3.3731,29.9189,4/16/20,5,1,0,4,Africa
,Sierra Leone,8.460555000000001,-11.779889,4/16/20,15,0,0,15,Africa
,Malawi,-13.254307999999998,34.301525,4/16/20,16,2,0,14,Africa
Falkland Islands (Malvinas),Falkland Islands (Malvinas) (UK),-51.7963,-59.5236,4/16/20,11,0,1,10,Africa
Saint Pierre and Miquelon,Saint Pierre and Miquelon (FR),46.8852,-56.3159,4/16/20,1,0,0,1,Americas
,South Sudan,6.877000000000002,31.307,4/16/20,4,0,0,4,Africa
,Western Sahara,24.2155,-12.8858,4/16/20,6,0,0,6,Africa
,Sao Tome and Principe,0.18636,6.613081,4/16/20,4,0,0,4,Africa
,Yemen,15.552727,48.516388,4/16/20,1,0,0,1,Eastern Mediterranean
,Comoros,-11.6455,43.3333,4/16/20,0,0,0,0,Africa
,Tajikistan,38.861034,71.276093,4/16/20,0,0,0,0,Europe
,Lesotho,-29.609988,28.233608,4/16/20,0,0,0,0,Africa
,Afghanistan,33.0,65.0,4/17/20,906,30,99,777,Eastern Mediterranean
,Albania,41.1533,20.1683,4/17/20,539,26,283,230,Europe
,Algeria,28.0339,1.6596,4/17/20,2418,364,846,1208,Africa
,Andorra,42.5063,1.5218,4/17/20,696,35,191,470,Europe
,Angola,-11.2027,17.8739,4/17/20,19,2,5,12,Africa
,Antigua and Barbuda,17.0608,-61.7964,4/17/20,23,3,3,17,Americas
,Argentina,-38.4161,-63.6167,4/17/20,2669,123,666,1880,Americas
,Armenia,40.0691,45.0382,4/17/20,1201,19,402,780,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,4/17/20,103,3,81,19,Western Pacific
New South Wales,Australia,-33.8688,151.2093,4/17/20,2926,26,1379,1521,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,4/17/20,28,0,9,19,Western Pacific
Queensland,Australia,-28.0167,153.4,4/17/20,1007,5,442,560,Western Pacific
South Australia,Australia,-34.9285,138.6007,4/17/20,435,4,331,100,Western Pacific
Tasmania,Australia,-41.4545,145.9707,4/17/20,180,7,67,106,Western Pacific
Victoria,Australia,-37.8136,144.9631,4/17/20,1302,14,1159,129,Western Pacific
Western Australia,Australia,-31.9505,115.8605,4/17/20,541,7,340,194,Western Pacific
,Austria,47.5162,14.5501,4/17/20,14595,431,9704,4460,Europe
,Azerbaijan,40.1431,47.5769,4/17/20,1340,15,528,797,Europe
,Bahamas,25.0343,-77.3963,4/17/20,54,9,6,39,Americas
,Bahrain,26.0275,50.55,4/17/20,1740,7,725,1008,Eastern Mediterranean
,Bangladesh,23.685,90.3563,4/17/20,1838,75,58,1705,South-East Asia
,Barbados,13.1939,-59.5432,4/17/20,75,5,15,55,Americas
,Belarus,53.7098,27.9534,4/17/20,4779,42,342,4395,Europe
,Belgium,50.8333,4.0,4/17/20,36138,5163,7961,23014,Europe
,Benin,9.3077,2.3158,4/17/20,35,1,18,16,Africa
,Bhutan,27.5142,90.4336,4/17/20,5,0,2,3,South-East Asia
,Bolivia,-16.2902,-63.5887,4/17/20,465,31,26,408,Americas
,Bosnia and Herzegovina,43.9159,17.6791,4/17/20,1214,46,320,848,Europe
,Brazil,-14.235,-51.9253,4/17/20,33682,2141,14026,17515,Americas
,Brunei,4.5353,114.7277,4/17/20,136,1,112,23,Western Pacific
,Bulgaria,42.7339,25.4858,4/17/20,846,41,141,664,Europe
,Burkina Faso,12.2383,-1.5616,4/17/20,557,35,294,228,Africa
,Cabo Verde,16.5388,-23.0418,4/17/20,56,1,1,54,Africa
,Cambodia,11.55,104.9167,4/17/20,122,0,98,24,Western Pacific
,Cameroon,3.848,11.5021,4/17/20,996,22,164,810,Africa
Alberta,Canada,53.9333,-116.5765,4/17/20,2397,50,0,2347,Americas
British Columbia,Canada,49.2827,-123.1207,4/17/20,1575,77,0,1498,Americas
Manitoba,Canada,53.7609,-98.8139,4/17/20,250,5,0,245,Americas
New Brunswick,Canada,46.5653,-66.4619,4/17/20,117,0,0,117,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/17/20,256,3,0,253,Americas
Nova Scotia,Canada,44.682,-63.7443,4/17/20,606,4,0,602,Americas
Ontario,Canada,51.2538,-85.3232,4/17/20,10456,524,0,9932,Americas
Prince Edward Island,Canada,46.5107,-63.4168,4/17/20,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,4/17/20,16798,688,0,16110,Americas
Saskatchewan,Canada,52.9399,-106.4509,4/17/20,307,4,0,303,Americas
,Central African Republic,6.6111,20.9394,4/17/20,12,0,4,8,Africa
,Chad,15.4542,18.7322,4/17/20,27,0,5,22,Africa
,Chile,-35.6751,-71.543,4/17/20,9252,116,3621,5515,Americas
Anhui,China,31.8257,117.2264,4/17/20,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,4/17/20,593,8,509,76,Western Pacific
Chongqing,China,30.0572,107.874,4/17/20,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,4/17/20,354,1,334,19,Western Pacific
Gansu,China,37.8099,101.0583,4/17/20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,4/17/20,1577,8,1475,94,Western Pacific
Guangxi,China,23.8298,108.7881,4/17/20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,4/17/20,146,2,144,0,Western Pacific
Hainan,China,19.1959,109.7453,4/17/20,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,4/17/20,328,6,316,6,Western Pacific
Heilongjiang,China,47.862,127.7615,4/17/20,872,13,471,388,Western Pacific
Henan,China,33.882,113.614,4/17/20,1276,22,1254,0,Western Pacific
Hong Kong,China,22.3,114.2,4/17/20,1021,4,533,484,Western Pacific
Hubei,China,30.9756,112.2707,4/17/20,68128,4512,63487,129,Western Pacific
Hunan,China,27.6104,111.7088,4/17/20,1019,4,1014,1,Western Pacific
Inner Mongolia,China,44.0935,113.9448,4/17/20,193,1,103,89,Western Pacific
Jiangsu,China,32.9711,119.455,4/17/20,653,0,643,10,Western Pacific
Jiangxi,China,27.614,115.7221,4/17/20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,4/17/20,102,1,97,4,Western Pacific
Liaoning,China,41.2956,122.6085,4/17/20,146,2,140,4,Western Pacific
Macau,China,22.1667,113.55,4/17/20,45,0,16,29,Western Pacific
Ningxia,China,37.2692,106.1655,4/17/20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,4/17/20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,4/17/20,256,3,252,1,Western Pacific
Shandong,China,36.3427,118.1498,4/17/20,787,7,761,19,Western Pacific
Shanghai,China,31.202,121.4491,4/17/20,628,7,512,109,Western Pacific
Shanxi,China,37.5777,112.2922,4/17/20,197,0,135,62,Western Pacific
Sichuan,China,30.6171,102.7103,4/17/20,560,3,552,5,Western Pacific
Tianjin,China,39.3054,117.323,4/17/20,189,3,173,13,Western Pacific
Tibet,China,31.6927,88.0924,4/17/20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,4/17/20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,4/17/20,184,2,177,5,Western Pacific
Zhejiang,China,29.1832,120.0934,4/17/20,1268,1,1246,21,Western Pacific
,Colombia,4.5709,-74.2973,4/17/20,3439,153,634,2652,Americas
,Congo (Brazzaville),-4.0383,21.7587,4/17/20,143,6,11,126,Africa
,Congo (Kinshasa),-4.0383,21.7587,4/17/20,287,23,25,239,Africa
,Costa Rica,9.7489,-83.7534,4/17/20,649,4,88,557,Americas
,Cote d'Ivoire,7.54,-5.5471,4/17/20,688,6,193,489,Africa
,Croatia,45.1,15.2,4/17/20,1814,36,600,1178,Europe
,Cuba,22.0,-80.0,4/17/20,923,31,192,700,Americas
,Cyprus,35.1264,33.4299,4/17/20,750,12,77,661,Europe
,Czechia,49.8175,15.473,4/17/20,6549,173,1174,5202,Europe
Faroe Islands,Faroe Islands (DK),61.8926,-6.9118,4/17/20,184,0,171,13,
Greenland,Greenland (DK),71.7069,-42.6043,4/17/20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,4/17/20,7073,336,3389,3348,Europe
,Djibouti,11.8251,42.5903,4/17/20,732,2,76,654,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,4/17/20,4126,200,268,3658,Americas
,Ecuador,-1.8312,-78.1834,4/17/20,8450,421,838,7191,Americas
,Egypt,26.0,30.0,4/17/20,2844,205,646,1993,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,4/17/20,177,7,38,132,Americas
,Equatorial Guinea,1.5,10.0,4/17/20,79,0,4,75,Africa
,Eritrea,15.1794,39.7823,4/17/20,35,0,0,35,Africa
,Estonia,58.5953,25.0136,4/17/20,1459,38,145,1276,Europe
,Eswatini,-26.5225,31.4659,4/17/20,16,1,8,7,Africa
,Ethiopia,9.145,40.4897,4/17/20,96,3,15,78,Africa
,Fiji,-17.7134,178.065,4/17/20,17,0,0,17,Western Pacific
,Finland,64.0,26.0,4/17/20,3489,82,1700,1707,Europe
French Guiana,French Guiana,3.9339,-53.1258,4/17/20,96,0,61,35,Americas
French Polynesia,French Polynesia,-17.6797,149.4068,4/17/20,55,0,0,55,Western Pacific
Guadeloupe,Guadeloupe (FR),16.25,-61.5833,4/17/20,145,8,67,70,Americas
Mayotte,Mayotte (FR),-12.8275,45.1662,4/17/20,245,4,117,124,Africa
New Caledonia,France,-20.9043,165.618,4/17/20,18,0,14,4,Europe
Reunion,Reunion (FR),-21.1351,55.2471,4/17/20,402,0,237,165,Africa
Saint Barthelemy,France,17.9,-62.8333,4/17/20,6,0,4,2,Europe
St Martin,France,18.0708,-63.0501,4/17/20,35,2,13,20,Europe
Martinique,Martinique (FR),14.6415,-61.0242,4/17/20,158,8,73,77,Americas
,France,46.2276,2.2137,4/17/20,146923,18661,33834,94428,Europe
,Gabon,-0.8037,11.6094,4/17/20,108,1,7,100,Africa
,Gambia,13.4432,-15.3101,4/17/20,9,1,2,6,Africa
,Georgia,42.3154,43.3569,4/17/20,370,3,79,288,Europe
,Germany,51.0,9.0,4/17/20,141397,4352,83114,53931,Europe
,Ghana,7.9465,-1.0232,4/17/20,641,8,83,550,Africa
,Greece,39.0742,21.8243,4/17/20,2224,108,269,1847,Europe
,Guatemala,15.7835,-90.2308,4/17/20,214,7,21,186,Americas
,Guinea,9.9456,-9.6966,4/17/20,477,3,59,415,Africa
,Guyana,5.0,-58.75,4/17/20,63,6,9,48,Americas
,Haiti,18.9712,-72.2852,4/17/20,43,3,0,40,Americas
,Holy See,41.9029,12.4534,4/17/20,8,0,2,6,Europe
,Honduras,15.2,-86.2419,4/17/20,442,41,10,391,Americas
,Hungary,47.1625,19.5033,4/17/20,1763,156,207,1400,Europe
,Iceland,64.9631,-19.0208,4/17/20,1754,9,1224,521,Europe
,India,21.0,78.0,4/17/20,14352,486,2041,11825,South-East Asia
,Indonesia,-0.7893,113.9213,4/17/20,5923,520,607,4796,South-East Asia
,Iran,32.0,53.0,4/17/20,79494,4958,54064,20472,Eastern Mediterranean
,Iraq,33.0,44.0,4/17/20,1482,81,906,495,Eastern Mediterranean
,Ireland,53.1424,-7.6921,4/17/20,13980,530,77,13373,Europe
,Israel,31.0,35.0,4/17/20,12982,151,3126,9705,Europe
,Italy,43.0,12.0,4/17/20,172434,22745,42727,106962,Europe
,Jamaica,18.1096,-77.2975,4/17/20,143,5,25,113,Americas
,Japan,36.0,138.0,4/17/20,9787,190,935,8662,Western Pacific
,Jordan,31.24,36.51,4/17/20,407,7,265,135,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,4/17/20,1546,17,347,1182,Europe
,Kenya,-0.0236,37.9062,4/17/20,246,11,53,182,Africa
,South Korea,36.0,128.0,4/17/20,10635,230,7829,2576,Western Pacific
,Kuwait,29.5,47.75,4/17/20,1658,5,258,1395,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,4/17/20,489,5,114,370,Europe
,Latvia,56.8796,24.6032,4/17/20,682,5,88,589,Europe
,Lebanon,33.8547,35.8623,4/17/20,668,21,86,561,Eastern Mediterranean
,Liberia,6.4281,-9.4295,4/17/20,76,7,7,62,Africa
,Liechtenstein,47.14,9.55,4/17/20,79,1,55,23,Europe
,Lithuania,55.1694,23.8813,4/17/20,1149,33,210,906,Europe
,Luxembourg,49.8153,6.1296,4/17/20,3480,72,579,2829,Europe
,Madagascar,-18.7669,46.8691,4/17/20,117,0,33,84,Africa
,Malaysia,2.5,112.5,4/17/20,5251,86,2967,2198,Western Pacific
,Maldives,3.2028,73.2207,4/17/20,28,0,16,12,South-East Asia
,Malta,35.9375,14.3754,4/17/20,422,3,91,328,Europe
,Mauritania,21.0079,10.9408,4/17/20,7,1,2,4,Africa
,Mauritius,-20.2,57.5,4/17/20,324,9,108,207,Africa
,Mexico,23.6345,-102.5528,4/17/20,6875,546,2125,4204,Americas
,Moldova,47.4116,28.3699,4/17/20,2264,56,276,1932,Europe
,Monaco,43.7333,7.4167,4/17/20,94,3,20,71,Europe
,Mongolia,46.8625,103.8467,4/17/20,31,0,5,26,Western Pacific
,Montenegro,42.5,19.3,4/17/20,303,5,55,243,Europe
,Morocco,31.7917,-7.0926,4/17/20,2564,135,281,2148,Eastern Mediterranean
,Namibia,-22.9576,18.4904,4/17/20,16,0,4,12,Africa
,Nepal,28.1667,84.25,4/17/20,30,0,2,28,South-East Asia
Aruba,Aruba (NL),12.5186,-70.0358,4/17/20,96,2,43,51,Americas
Curacao,Curacao (NL),12.1696,-68.99,4/17/20,14,1,10,3,Americas
Sint Maarten,Sint Maarten (NL),18.0425,-63.0548,4/17/20,57,9,12,36,Americas
,Netherlands,52.1326,5.2913,4/17/20,30449,3459,0,26990,Europe
,New Zealand,-40.9006,174.886,4/17/20,1409,11,816,582,Western Pacific
,Nicaragua,12.8654,-85.2072,4/17/20,9,1,4,4,Americas
,Niger,17.6078,8.0817,4/17/20,627,18,110,499,Africa
,Nigeria,9.082,8.6753,4/17/20,493,17,159,317,Africa
,North Macedonia,41.6086,21.7453,4/17/20,1117,49,139,929,Europe
,Norway,60.472,8.4689,4/17/20,6937,161,32,6744,Europe
,Oman,21.0,57.0,4/17/20,1069,6,176,887,Eastern Mediterranean
,Pakistan,30.3753,69.3451,4/17/20,7638,143,1832,5663,Eastern Mediterranean
,Panama,8.538,-80.7821,4/17/20,4016,109,98,3809,Americas
,Papua New Guinea,-6.315,143.9555,4/17/20,7,0,0,7,Western Pacific
,Paraguay,-23.4425,-58.4438,4/17/20,199,8,30,161,Americas
,Peru,-9.19,-75.0152,4/17/20,13489,300,6541,6648,Americas
,Philippines,13.0,122.0,4/17/20,5878,387,487,5004,Western Pacific
,Poland,51.9194,19.1451,4/17/20,8379,332,866,7181,Europe
,Portugal,39.3999,-8.2245,4/17/20,19022,657,519,17846,Europe
,Qatar,25.3548,51.1839,4/17/20,4663,7,464,4192,Eastern Mediterranean
,Romania,45.9432,24.9668,4/17/20,8067,411,1508,6148,Europe
,Russia,60.0,90.0,4/17/20,32008,273,2590,29145,Europe
,Rwanda,-1.9403,29.8739,4/17/20,143,0,65,78,Africa
,Saint Lucia,13.9094,-60.9789,4/17/20,15,0,11,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/17/20,12,0,1,11,Americas
,San Marino,43.9424,12.4578,4/17/20,435,39,57,339,Europe
,Saudi Arabia,24.0,45.0,4/17/20,7142,87,1049,6006,Eastern Mediterranean
,Senegal,14.4974,-14.4524,4/17/20,342,2,198,142,Africa
,Serbia,44.0165,21.0059,4/17/20,5690,110,534,5046,Europe
,Seychelles,-4.6796,55.492,4/17/20,11,0,5,6,Africa
,Singapore,1.2833,103.8333,4/17/20,5050,11,708,4331,Western Pacific
,Slovakia,48.669,19.699,4/17/20,1049,9,175,865,Europe
,Slovenia,46.1512,14.9955,4/17/20,1304,66,174,1064,Europe
,Somalia,5.1521,46.1996,4/17/20,116,6,2,108,Eastern Mediterranean
,South Africa,-30.5595,22.9375,4/17/20,2783,50,903,1830,Africa
,Spain,40.0,-4.0,4/17/20,190839,20002,74797,96040,Europe
,Sri Lanka,7.0,81.0,4/17/20,244,7,77,160,South-East Asia
,Sudan,12.8628,30.2176,4/17/20,33,6,4,23,Eastern Mediterranean
,Suriname,3.9193,-56.0278,4/17/20,10,1,6,3,Americas
,Sweden,63.0,16.0,4/17/20,13216,1400,0,11816,Europe
,Switzerland,46.8182,8.2275,4/17/20,27078,1327,16400,9351,Europe
,Taiwan*,23.7,121.0,4/17/20,395,6,166,223,Western Pacific
,Tanzania,-6.369,34.8888,4/17/20,147,5,11,131,Africa
,Thailand,15.0,101.0,4/17/20,2700,47,1689,964,South-East Asia
,Togo,8.6195,0.8248,4/17/20,83,5,48,30,Africa
,Trinidad and Tobago,10.6918,-61.2225,4/17/20,114,8,20,86,Americas
,Tunisia,34.0,9.0,4/17/20,864,37,43,784,Eastern Mediterranean
,Turkey,38.9637,35.2433,4/17/20,78546,1769,8631,68146,Europe
,Uganda,1.0,32.0,4/17/20,56,0,20,36,Africa
,Ukraine,48.3794,31.1656,4/17/20,4662,125,246,4291,Europe
,United Arab Emirates,24.0,54.0,4/17/20,6302,37,1188,5077,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,4/17/20,83,5,35,43,Europe
Cayman Islands,Cayman Islands (UK),19.3133,-81.2546,4/17/20,61,1,7,53,Americas
Channel Islands,United Kingdom,49.3723,-2.3644,4/17/20,470,20,73,377,Europe
Gibraltar,Gibraltar (UK),36.1408,-5.3536,4/17/20,132,0,105,27,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/17/20,291,4,169,118,Europe
Montserrat,Montserrat (UK),16.7425,-62.1874,4/17/20,11,0,1,10,Americas
,United Kingdom,55.3781,-3.4360000000000004,4/17/20,108692,16879,0,91813,Europe
,Uruguay,-32.5228,-55.7658,4/17/20,508,9,294,205,Americas
,US,37.0902,-95.7129,4/17/20,701996,37621,58545,605830,Americas
,Uzbekistan,41.3775,64.5853,4/17/20,1405,4,156,1245,Europe
,Venezuela,6.4238,-66.5897,4/17/20,204,9,111,84,Americas
,Vietnam,16.0,108.0,4/17/20,268,0,198,70,Western Pacific
,Zambia,-15.4167,28.2833,4/17/20,52,2,30,20,Africa
,Zimbabwe,-20.0,30.0,4/17/20,24,3,2,19,Africa
,Dominica,15.415,-61.371,4/17/20,16,0,8,8,Americas
,Grenada,12.1165,-61.679,4/17/20,14,0,6,8,Americas
,Mozambique,-18.665695,35.529562,4/17/20,34,0,0,34,Africa
,Syria,34.802075,38.99681500000001,4/17/20,38,2,0,36,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,4/17/20,18,0,0,18,South-East Asia
,Belize,13.1939,-59.5432,4/17/20,18,2,0,16,Americas
,Laos,19.85627,102.495496,4/17/20,19,0,2,17,Western Pacific
,Libya,26.3351,17.228331,4/17/20,49,1,11,37,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,4/17/20,307,2,69,236,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,4/17/20,43,0,0,43,Africa
,Mali,17.570692,-3.996166000000001,4/17/20,171,13,34,124,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,4/17/20,14,0,0,14,Americas
Northwest Territories,Canada,64.8255,-124.8457,4/17/20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,4/17/20,8,0,0,8,Americas
,Kosovo,42.602636,20.902977,4/17/20,480,12,84,384,Europe
,Burma,21.9162,95.956,4/17/20,88,4,5,79,South-East Asia
Anguilla,Anguilla (UK),18.2206,-63.0686,4/17/20,3,0,1,2,Americas
British Virgin Islands,British Virgin Islands (UK),18.4207,-64.64,4/17/20,4,0,2,2,Americas
Turks and Caicos Islands,Turks and Caicos Islands (UK),21.69400000000001,-71.7979,4/17/20,11,1,0,10,Americas
,Botswana,-22.3285,24.6849,4/17/20,15,1,0,14,Africa
,Burundi,-3.3731,29.9189,4/17/20,5,1,0,4,Africa
,Sierra Leone,8.460555000000001,-11.779889,4/17/20,26,0,0,26,Africa
,Malawi,-13.254307999999998,34.301525,4/17/20,17,2,3,12,Africa
Falkland Islands (Malvinas),Falkland Islands (Malvinas) (UK),-51.7963,-59.5236,4/17/20,11,0,1,10,Africa
Saint Pierre and Miquelon,Saint Pierre and Miquelon (FR),46.8852,-56.3159,4/17/20,1,0,0,1,Americas
,South Sudan,6.877000000000002,31.307,4/17/20,4,0,0,4,Africa
,Western Sahara,24.2155,-12.8858,4/17/20,6,0,0,6,Africa
,Sao Tome and Principe,0.18636,6.613081,4/17/20,4,0,0,4,Africa
